id,first_name,second_name,web_name,element_type,team,now_cost,minutes,goals_scored,assists,expected_goals,expected_assists,clean_sheets,goals_conceded,expected_goals_conceded,saves,bonus,total_points,yellow_cards,red_cards,full_name,position,team_name,cost_millions,minutes_played_flag,goals_per_90,assists_per_90,goal_involvements,goal_involvements_per_90,points_per_million,xg_difference,xa_difference,minutes_share
741,Mark,O’Mahony,O’Mahony,4,5,45,61,0,0,0.06,0.0,0,1,1.28,0,0,2,1,0,Mark O’Mahony,Forward,Brighton,4.5,Low Sample,0.0,0.0,0,0.0,0.4444444444444444,-0.06,0.0,1.7836257309941521
742,Benicio,Baker-Boaitey,Baker-Boaitey,3,5,45,37,0,0,0.02,0.1,0,1,0.8,0,0,4,1,0,Benicio Baker-Boaitey,Midfielder,Brighton,4.5,Low Sample,0.0,0.0,0,0.0,0.8888888888888888,-0.02,-0.1,1.0818713450292399
746,Ben,Jackson,Jackson,2,5,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ben Jackson,Defender,Brighton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
747,Joshua,Duffus,Duffus,3,5,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Joshua Duffus,Midfielder,Brighton,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
753,Leigh,Kavanagh,Kavanagh,2,5,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Leigh Kavanagh,Defender,Brighton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
755,Luca,Barrington,Barrington,3,5,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Luca Barrington,Midfielder,Brighton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
786,Cameron,Peupion,Peupion,3,5,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Cameron Peupion,Midfielder,Brighton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
816,Valentín,Barco,Barco,2,5,40,307,0,0,0.2,0.38,0,9,5.1,0,0,5,1,0,Valentín Barco,Defender,Brighton,4.0,Low Sample,0.0,0.0,0,0.0,1.25,-0.2,-0.38,8.976608187134504
843,Samy,Chouchane,Chouchane,3,5,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Samy Chouchane,Midfielder,Brighton,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
845,Odeluga,Offiah,Offiah,2,5,40,126,0,0,0.0,0.03,0,3,2.56,0,0,4,0,0,Odeluga Offiah,Defender,Brighton,4.0,Low Sample,0.0,0.0,0,0.0,1.0,0.0,-0.03,3.684210526315789
861,Noël,Atom,Atom,2,5,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Noël Atom,Defender,Brighton,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
156,Enock,Agyei,Agyei,3,6,42,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Enock Agyei,Midfielder,Burnley,4.2,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
157,Ameen,Al-Dakhil,Al-Dakhil,2,6,38,1055,1,0,1.28,0.54,0,26,20.63,0,0,19,1,0,Ameen Al-Dakhil,Defender,Burnley,3.8,Sufficient Sample,0.08530805687203792,0.0,1,0.08530805687203792,5.0,-0.28,-0.54,30.84795321637427
158,Samuel,Bastien,Bastien,3,6,49,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Samuel Bastien,Midfielder,Burnley,4.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
159,Manuel Benson,Hedilazio,Benson,3,6,52,110,0,0,0.07,0.18,0,5,4.54,0,0,8,0,0,Manuel Benson Hedilazio,Midfielder,Burnley,5.2,Low Sample,0.0,0.0,0,0.0,1.5384615384615383,-0.07,-0.18,3.216374269005848
160,Jordan,Beyer,Beyer,2,6,39,1234,0,1,0.56,0.19,2,23,20.87,0,4,30,6,0,Jordan Beyer,Defender,Burnley,3.9,Sufficient Sample,0.0,0.07293354943273907,1,0.07293354943273907,7.6923076923076925,-0.56,0.81,36.081871345029235
161,Josh,Brownhill,Brownhill,3,6,47,2248,4,2,1.81,2.04,2,56,47.82,0,2,78,4,1,Josh Brownhill,Midfielder,Burnley,4.7,Sufficient Sample,0.1601423487544484,0.0800711743772242,6,0.2402135231316726,16.595744680851062,2.19,-0.040000000000000036,65.73099415204679
162,Darko,Churlinov,Churlinov,3,6,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Darko Churlinov,Midfielder,Burnley,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
163,Jack,Cork,Cork,3,6,48,25,0,0,0.0,0.02,0,0,0.13,0,0,4,0,0,Jack Cork,Midfielder,Burnley,4.8,Low Sample,0.0,0.0,0,0.0,0.8333333333333334,0.0,-0.02,0.7309941520467835
164,Dara,Costelloe,Costelloe,3,6,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Dara Costelloe,Midfielder,Burnley,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
165,Josh,Cullen,Cullen,3,6,50,2055,2,4,0.59,2.29,0,48,45.18,0,5,65,9,0,Josh Cullen,Midfielder,Burnley,5.0,Sufficient Sample,0.08759124087591241,0.17518248175182483,6,0.26277372262773724,13.0,1.4100000000000001,1.71,60.08771929824561
166,CJ,Egan-Riley,Egan-Riley,2,6,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,CJ Egan-Riley,Defender,Burnley,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
167,Hjalmar,Ekdal,Ekdal,2,6,39,436,0,0,0.06,0.01,1,8,7.91,0,3,15,2,0,Hjalmar Ekdal,Defender,Burnley,3.9,Low Sample,0.0,0.0,0,0.0,3.8461538461538463,-0.06,-0.01,12.748538011695906
168,Lyle,Foster,Foster,4,6,47,1898,5,3,4.36,1.27,2,43,40.47,0,4,75,0,1,Lyle Foster,Forward,Burnley,4.7,Sufficient Sample,0.23709167544783982,0.1422550052687039,8,0.37934668071654376,15.957446808510637,0.6399999999999997,1.73,55.49707602339181
169,Denis,Franchi,Franchi,1,6,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Denis Franchi,Goalkeeper,Burnley,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
170,Jóhann Berg,Gudmundsson,Gudmundsson,3,6,48,1185,1,3,1.8,2.53,2,25,21.01,0,0,48,2,0,Jóhann Berg Gudmundsson,Midfielder,Burnley,4.8,Sufficient Sample,0.0759493670886076,0.2278481012658228,4,0.3037974683544304,10.0,-0.8,0.4700000000000002,34.64912280701755
171,Luke,McNally,McNally,2,6,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Luke McNally,Defender,Burnley,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
172,Arijanet,Muric,Muric,1,6,43,900,0,0,0.0,0.05,0,16,20.43,64,12,47,0,0,Arijanet Muric,Goalkeeper,Burnley,4.3,Sufficient Sample,0.0,0.0,0,0.0,10.930232558139535,0.0,-0.05,26.31578947368421
173,Dara,O'Shea,O'Shea,2,6,44,2892,3,4,0.74,0.9,2,71,62.7,0,2,69,5,1,Dara O'Shea,Defender,Burnley,4.4,Sufficient Sample,0.09336099585062241,0.12448132780082988,7,0.21784232365145229,15.68181818181818,2.26,3.1,84.56140350877193
174,Michael,Obafemi,Obafemi,4,6,49,19,0,0,0.11,0.01,0,0,0.03,0,0,2,0,0,Michael Obafemi,Forward,Burnley,4.9,Low Sample,0.0,0.0,0,0.0,0.4081632653061224,-0.11,-0.01,0.5555555555555556
175,Bailey,Peacock-Farrell,Peacock-Farrell,1,6,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Bailey Peacock-Farrell,Goalkeeper,Burnley,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
176,Connor,Roberts,Roberts,2,6,43,817,0,1,0.0,0.35,0,23,19.91,0,0,12,3,1,Connor Roberts,Defender,Burnley,4.3,Sufficient Sample,0.0,0.11015911872705018,1,0.11015911872705018,2.7906976744186047,0.0,0.65,23.88888888888889
177,Jay,Rodriguez,Rodriguez,4,6,53,811,2,1,3.82,0.08,1,18,13.58,0,3,41,0,0,Jay Rodriguez,Forward,Burnley,5.3,Sufficient Sample,0.2219482120838471,0.11097410604192355,3,0.33292231812577067,7.735849056603774,-1.8199999999999998,0.92,23.71345029239766
178,Charlie,Taylor,Taylor,2,6,39,2329,1,1,0.25,1.66,2,46,43.78,0,1,47,8,0,Charlie Taylor,Defender,Burnley,3.9,Sufficient Sample,0.038643194504079006,0.038643194504079006,2,0.07728638900815801,12.051282051282051,0.75,-0.6599999999999999,68.09941520467837
179,Bobby,Thomas,Thomas,2,6,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Bobby Thomas,Defender,Burnley,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
180,Scott,Twine,Twine,3,6,49,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Scott Twine,Midfielder,Burnley,4.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
181,Lawrence,Vigouroux,Vigouroux,1,6,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Lawrence Vigouroux,Goalkeeper,Burnley,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
182,Victor,da Silva,Vitinho,2,6,44,2311,0,3,1.7,1.13,2,44,45.62,0,2,60,1,0,Victor da Silva,Defender,Burnley,4.4,Sufficient Sample,0.0,0.11683254002596279,3,0.11683254002596279,13.636363636363635,-1.7,1.87,67.57309941520468
183,Wout,Weghorst,Weghorst,4,6,55,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Wout Weghorst,Forward,Burnley,5.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
184,Anass,Zaroury,Zaroury,3,6,46,149,0,0,0.16,0.11,0,4,3.36,0,0,4,0,1,Anass Zaroury,Midfielder,Burnley,4.6,Low Sample,0.0,0.0,0,0.0,0.8695652173913044,-0.16,-0.11,4.35672514619883
200,David Datro,Fofana,D.D.Fofana,4,6,50,876,4,1,4.58,0.3,1,18,16.91,0,8,50,1,0,David Datro Fofana,Forward,Burnley,5.0,Sufficient Sample,0.4109589041095891,0.10273972602739727,5,0.5136986301369864,10.0,-0.5800000000000001,0.7,25.6140350877193
475,Sander,Berge,Berge,3,6,46,3002,1,2,2.04,1.66,2,70,66.96,0,3,74,8,1,Sander Berge,Midfielder,Burnley,4.6,Sufficient Sample,0.02998001332445037,0.05996002664890074,3,0.08994003997335111,16.086956521739133,-1.04,0.3400000000000001,87.77777777777777
594,Zeki,Amdouni,Amdouni,4,6,51,1953,5,1,5.55,1.22,5,41,35.7,0,11,85,2,0,Zeki Amdouni,Forward,Burnley,5.1,Sufficient Sample,0.2304147465437788,0.04608294930875576,6,0.2764976958525346,16.666666666666668,-0.5499999999999998,-0.21999999999999997,57.10526315789474
596,James,Trafford,Trafford,1,6,44,2520,0,0,0.0,0.04,2,62,49.37,106,5,70,2,0,James Trafford,Goalkeeper,Burnley,4.4,Sufficient Sample,0.0,0.0,0,0.0,15.909090909090908,0.0,-0.04,73.68421052631578
600,Nathan,Redmond,Redmond,3,6,47,132,0,0,0.03,0.37,0,5,3.92,0,0,11,1,0,Nathan Redmond,Midfielder,Burnley,4.7,Low Sample,0.0,0.0,0,0.0,2.3404255319148937,-0.03,-0.37,3.8596491228070176
605,Luca,Koleosho,Koleosho,3,6,48,972,1,2,1.96,1.07,3,23,15.55,0,0,40,0,0,Luca Koleosho,Midfielder,Burnley,4.8,Sufficient Sample,0.09259259259259259,0.18518518518518517,3,0.27777777777777773,8.333333333333334,-0.96,0.9299999999999999,28.421052631578945
608,Jacob,Bruun Larsen,Bruun Larsen,3,6,48,1235,6,0,4.65,1.44,3,23,24.35,0,7,82,1,0,Jacob Bruun Larsen,Midfielder,Burnley,4.8,Sufficient Sample,0.43724696356275305,0.0,6,0.43724696356275305,17.083333333333336,1.3499999999999996,-1.44,36.11111111111111
622,Owen,Dodgson,Dodgson,2,6,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Owen Dodgson,Defender,Burnley,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
660,Wilson,Odobert,Odobert,3,6,50,2095,3,4,2.75,3.32,2,48,45.35,0,3,82,3,0,Wilson Odobert,Midfielder,Burnley,5.0,Sufficient Sample,0.12887828162291168,0.1718377088305489,7,0.3007159904534606,16.4,0.25,0.6800000000000002,61.25730994152047
674,Hannes,Delcroix,Delcroix,2,6,40,584,0,0,0.35,0.12,0,25,15.91,0,0,7,2,0,Hannes Delcroix,Defender,Burnley,4.0,Sufficient Sample,0.0,0.0,0,0.0,1.75,-0.35,-0.12,17.076023391812868
675,Aaron,Ramsey,A.Ramsey,3,6,50,522,0,0,0.35,0.48,0,17,11.33,0,0,18,1,0,Aaron Ramsey,Midfielder,Burnley,5.0,Sufficient Sample,0.0,0.0,0,0.0,3.6,-0.35,-0.48,15.263157894736842
694,Han-Noah,Massengo,Massengo,3,6,49,14,0,0,0.0,0.0,0,0,0.72,0,0,3,0,0,Han-Noah Massengo,Midfielder,Burnley,4.9,Low Sample,0.0,0.0,0,0.0,0.6122448979591836,0.0,0.0,0.40935672514619886
706,Mike,Trésor,M.Trésor,3,6,52,410,0,0,0.37,0.54,0,10,10.04,0,0,20,0,0,Mike Trésor,Midfielder,Burnley,5.2,Low Sample,0.0,0.0,0,0.0,3.846153846153846,-0.37,-0.54,11.988304093567251
805,Lorenz,Assignon,Assignon,2,6,40,1235,1,2,0.42,1.55,0,32,33.62,0,3,25,3,1,Lorenz Assignon,Defender,Burnley,4.0,Sufficient Sample,0.07287449392712551,0.14574898785425103,3,0.21862348178137653,6.25,0.5800000000000001,0.44999999999999996,36.11111111111111
806,Maxime,Esteve,Estève,2,6,40,1310,0,0,0.27,0.16,0,28,27.6,0,0,15,6,0,Maxime Esteve,Defender,Burnley,4.0,Sufficient Sample,0.0,0.0,0,0.0,3.75,-0.27,-0.16,38.30409356725146
126,Moisés,Caicedo Corozo,Caicedo,3,7,45,2865,1,3,0.42,2.01,7,50,46.79,0,6,84,11,0,Moisés Caicedo Corozo,Midfielder,Chelsea,4.5,Sufficient Sample,0.031413612565445025,0.09424083769633508,4,0.1256544502617801,18.666666666666668,0.5800000000000001,0.9900000000000002,83.77192982456141
145,Robert,Sánchez,Sanchez,1,7,45,1433,0,0,0.0,0.0,3,25,23.72,53,7,59,2,0,Robert Sánchez,Goalkeeper,Chelsea,4.5,Sufficient Sample,0.0,0.0,0,0.0,13.11111111111111,0.0,0.0,41.900584795321635
185,Ethan,Ampadu,Ampadu,2,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ethan Ampadu,Defender,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
186,Andrey,Nascimento dos Santos,Andrey,3,7,42,7,0,0,0.06,0.0,0,0,0.02,0,0,1,0,0,Andrey Nascimento dos Santos,Midfielder,Chelsea,4.2,Low Sample,0.0,0.0,0,0.0,0.23809523809523808,-0.06,0.0,0.20467836257309943
187,Kepa,Arrizabalaga,Arrizabalaga,1,7,50,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Kepa Arrizabalaga,Goalkeeper,Chelsea,5.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
188,Pierre-Emerick,Aubameyang,Aubameyang,4,7,65,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Pierre-Emerick Aubameyang,Forward,Chelsea,6.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
189,César,Azpilicueta,Azpilicueta,2,7,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,César Azpilicueta,Defender,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
190,Abdul Rahman,Baba,Baba,2,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Abdul Rahman Baba,Defender,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
191,Benoît,Badiashile,B.Badiashile,2,7,44,1337,0,1,0.27,0.92,3,31,25.42,0,4,35,3,0,Benoît Badiashile,Defender,Chelsea,4.4,Sufficient Sample,0.0,0.06731488406881077,1,0.06731488406881077,7.954545454545454,-0.27,0.07999999999999996,39.093567251461984
192,Marcus,Bettinelli,Bettinelli,1,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,-1,1,0,Marcus Bettinelli,Goalkeeper,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,-0.25,0.0,0.0,0.0
194,Trevoh,Chalobah,Chalobah,2,7,43,949,1,0,0.2,0.16,3,14,15.26,0,4,39,1,0,Trevoh Chalobah,Defender,Chelsea,4.3,Sufficient Sample,0.09483667017913594,0.0,1,0.09483667017913594,9.069767441860465,0.8,-0.16,27.748538011695906
195,Ben,Chilwell,Chilwell,2,7,54,752,0,2,1.11,1.62,1,14,12.5,0,2,24,5,0,Ben Chilwell,Defender,Chelsea,5.4,Sufficient Sample,0.0,0.23936170212765956,2,0.23936170212765956,4.444444444444444,-1.11,0.3799999999999999,21.98830409356725
196,Carney,Chukwuemeka,Chukwuemeka,3,7,42,222,1,1,0.12,0.29,0,5,4.6,0,0,16,2,0,Carney Chukwuemeka,Midfielder,Chelsea,4.2,Low Sample,0.4054054054054054,0.4054054054054054,2,0.8108108108108107,3.8095238095238093,0.88,0.71,6.491228070175438
197,Levi,Colwill,Colwill,2,7,46,1794,1,1,1.29,0.53,5,26,28.43,0,4,65,2,0,Levi Colwill,Defender,Chelsea,4.6,Sufficient Sample,0.05016722408026756,0.05016722408026756,2,0.10033444816053512,14.130434782608697,-0.29000000000000004,0.47,52.45614035087719
198,Marc,Cucurella Saseta,Cucurella,2,7,49,1783,0,3,1.16,1.01,4,33,31.18,0,3,44,10,0,Marc Cucurella Saseta,Defender,Chelsea,4.9,Sufficient Sample,0.0,0.1514301738642737,3,0.1514301738642737,8.979591836734693,-1.16,1.99,52.13450292397661
199,Enzo,Fernández,Enzo,3,7,48,2208,3,3,5.72,3.78,5,47,40.13,0,4,77,7,0,Enzo Fernández,Midfielder,Chelsea,4.8,Sufficient Sample,0.12228260869565216,0.12228260869565216,6,0.24456521739130432,16.041666666666668,-2.7199999999999998,-0.7799999999999998,64.56140350877193
201,Wesley,Fofana,W.Fofana,2,7,44,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Wesley Fofana,Defender,Chelsea,4.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
202,Conor,Gallagher,Gallagher,3,7,54,3129,5,8,4.01,3.53,8,56,52.43,0,10,129,7,1,Conor Gallagher,Midfielder,Chelsea,5.4,Sufficient Sample,0.14381591562799617,0.23010546500479387,13,0.37392138063279,23.888888888888886,0.9900000000000002,4.470000000000001,91.49122807017544
203,Malo,Gusto,Gusto,2,7,43,1746,0,6,1.01,3.39,5,28,26.12,0,10,74,7,1,Malo Gusto,Defender,Chelsea,4.3,Sufficient Sample,0.0,0.30927835051546393,6,0.30927835051546393,17.209302325581397,-1.01,2.61,51.05263157894737
206,Reece,James,James,2,7,53,416,0,2,0.3,1.36,0,13,11.31,0,0,11,0,2,Reece James,Defender,Chelsea,5.3,Low Sample,0.0,0.4326923076923077,2,0.4326923076923077,2.0754716981132075,-0.3,0.6399999999999999,12.163742690058479
207,Romelu,Lukaku Bolingoli,Lukaku,4,7,68,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Romelu Lukaku Bolingoli,Forward,Chelsea,6.8,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
208,Noni,Madueke,Madueke,3,7,53,1044,5,3,2.51,2.13,4,19,18.37,0,7,76,2,0,Noni Madueke,Midfielder,Chelsea,5.3,Sufficient Sample,0.4310344827586207,0.25862068965517243,8,0.6896551724137931,14.339622641509434,2.49,0.8700000000000001,30.526315789473685
210,Mykhailo,Mudryk,Mudryk,3,7,63,1564,5,5,4.77,3.15,7,28,25.05,0,5,94,5,0,Mykhailo Mudryk,Midfielder,Chelsea,6.3,Sufficient Sample,0.2877237851662404,0.2877237851662404,10,0.5754475703324808,14.920634920634921,0.23000000000000043,1.85,45.73099415204678
211,Nicolas,Jackson,N.Jackson,4,7,70,2801,14,6,18.14,3.0,9,48,47.46,0,12,142,10,0,Nicolas Jackson,Forward,Chelsea,7.0,Sufficient Sample,0.44983934309175294,0.19278828989646554,20,0.6426276329882185,20.285714285714285,-4.140000000000001,3.0,81.90058479532163
212,Christopher,Nkunku,Nkunku,4,7,72,437,3,0,2.47,0.37,0,12,8.74,0,4,29,0,0,Christopher Nkunku,Forward,Chelsea,7.2,Low Sample,0.6178489702517163,0.0,3,0.6178489702517163,4.027777777777778,0.5299999999999998,-0.37,12.777777777777777
213,Christian,Pulisic,Pulisic,3,7,55,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Christian Pulisic,Midfielder,Chelsea,5.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
214,Malang,Sarr,M.Sarr,2,7,43,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Malang Sarr,Defender,Chelsea,4.3,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
215,Gabriel,Słonina,Slonina,1,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Gabriel Słonina,Goalkeeper,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
216,Raheem,Sterling,Sterling,3,7,68,1972,8,8,6.39,4.33,5,38,32.83,0,8,123,7,0,Raheem Sterling,Midfielder,Chelsea,6.8,Sufficient Sample,0.36511156186612576,0.36511156186612576,16,0.7302231237322515,18.08823529411765,1.6100000000000003,3.67,57.66081871345029
217,Thiago,Emiliano da Silva,T.Silva,2,7,50,2525,3,1,0.73,0.58,7,45,42.72,0,12,98,4,0,Thiago Emiliano da Silva,Defender,Chelsea,5.0,Sufficient Sample,0.10693069306930693,0.03564356435643564,4,0.14257425742574256,19.6,2.27,0.42000000000000004,73.83040935672514
218,Hakim,Ziyech,Ziyech,3,7,54,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Hakim Ziyech,Midfielder,Chelsea,5.4,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
362,Cole,Palmer,Palmer,3,7,63,2617,22,13,17.35,8.17,7,46,45.48,0,32,244,7,0,Cole Palmer,Midfielder,Chelsea,6.3,Sufficient Sample,0.7565915170042032,0.44707680550248374,35,1.203668322506687,38.730158730158735,4.649999999999999,4.83,76.52046783625731
589,Ângelo Gabriel,Borges Damaceno,Ângelo,3,7,50,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ângelo Gabriel Borges Damaceno,Midfielder,Chelsea,5.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
609,Ian,Maatsen,Maatsen,3,7,51,200,0,0,0.74,0.2,0,5,5.07,0,0,11,1,0,Ian Maatsen,Midfielder,Chelsea,5.1,Low Sample,0.0,0.0,0,0.0,2.1568627450980395,-0.74,-0.2,5.847953216374268
611,Axel,Disasi,Disasi,2,7,49,2579,2,0,2.35,1.46,5,50,43.96,0,6,71,6,0,Axel Disasi,Defender,Chelsea,4.9,Sufficient Sample,0.06979449398991858,0.0,2,0.06979449398991858,14.489795918367346,-0.3500000000000001,-1.46,75.40935672514621
613,Lesley,Ugochukwu,Ugochukwu,3,7,44,296,0,0,0.0,0.14,1,6,7.59,0,0,13,2,0,Lesley Ugochukwu,Midfielder,Chelsea,4.4,Low Sample,0.0,0.0,0,0.0,2.954545454545454,0.0,-0.14,8.654970760233919
623,Mason,Burstow,Burstow,4,7,45,8,0,0,0.0,0.0,0,1,0.9,0,0,2,0,0,Mason Burstow,Forward,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.4444444444444444,0.0,0.0,0.23391812865497078
659,Lucas,Bergström,Bergström,1,7,39,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Lucas Bergström,Goalkeeper,Chelsea,3.9,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
667,Roméo,Lavia,Lavia,3,7,49,32,0,0,0.0,0.01,0,0,0.33,0,0,1,0,0,Roméo Lavia,Midfielder,Chelsea,4.9,Low Sample,0.0,0.0,0,0.0,0.2040816326530612,0.0,-0.01,0.9356725146198831
671,Bashir,Humphreys,Humphreys,2,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Bashir Humphreys,Defender,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
677,Deivid Washington,de Souza Eugênio,Deivid,4,7,45,11,0,0,0.47,0.0,0,1,1.68,0,0,2,0,0,Deivid Washington de Souza Eugênio,Forward,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.4444444444444444,-0.47,0.0,0.32163742690058483
680,Eddie,Beach,Beach,1,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Eddie Beach,Goalkeeper,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
681,Diego Manuel Jadon,da Silva Moreira,Diego Moreira,3,7,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Diego Manuel Jadon da Silva Moreira,Midfielder,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
687,Đorđe,Petrović,Petrović,1,7,47,1986,0,0,0.0,0.0,5,38,34.93,75,5,71,2,0,Đorđe Petrović,Goalkeeper,Chelsea,4.7,Sufficient Sample,0.0,0.0,0,0.0,15.106382978723405,0.0,0.0,58.07017543859649
716,Alfie,Gilchrist,Gilchrist,2,7,40,200,1,0,0.32,0.05,1,6,5.46,0,0,20,1,0,Alfie Gilchrist,Defender,Chelsea,4.0,Low Sample,0.44999999999999996,0.0,1,0.44999999999999996,5.0,0.6799999999999999,-0.05,5.847953216374268
717,Ronnie,Stutter,Stutter,4,7,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Ronnie Stutter,Forward,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
718,Alex,Matos,Matos,3,7,45,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0,0,Alex Matos,Midfielder,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.2222222222222222,0.0,0.0,0.029239766081871347
723,Josh,Brooking,Brooking,2,7,40,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Josh Brooking,Defender,Chelsea,4.0,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
758,Leo,Castledine,Castledine,3,7,45,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,Leo Castledine,Midfielder,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
791,Cesare,Casadei,Casadei,3,7,45,71,0,0,0.0,0.08,0,3,3.48,0,0,11,0,0,Cesare Casadei,Midfielder,Chelsea,4.5,Low Sample,0.0,0.0,0,0.0,2.4444444444444446,0.0,-0.08,2.0760233918128654
